hearing_url,name,profile_url,affiliation,description
https://www.uscc.gov/hearings/rule-law-chinas-increasingly-global-legal-reach,Paul Scharre,https://www.uscc.gov/sites/default/files/2023-05/Paul_Scharre_Bio.pdf,"Vice President and Director of Studies, Center for a New American Security Paul Scharre is the Vice President and Director of Studies at CNAS","Vice President and Director of Studies, Center for a New American Security Paul Scharre is the Vice President and Director of Studies at CNAS. He is the award-winning author of Four Battlegrounds: Power in the Age of Artificial Intelligence. His first book, Army of None: Autonomous Weapons and the Future of War, won the 2019 Colby Award, was named one of Bill Gates’ top five books of 2018, and was named by The Economist one of the top five books to understand modern warfare. Scharre previously worked in the Office of the Secretary of Defense (OSD) where he played a leading role in establishing policies on unmanned and autonomous systems and emerging weapons technologies. He led the Department of Defense (DoD) working group that drafted DoD Directive 3000.09, establishing the department’s policies on autonomy in weapon systems. He also led DoD efforts to establish policies on intelligence, surveillance, and reconnaissance programs and directed energy technologies. Scharre was involved in the drafting of policy guidance in the 2012 Defense Strategic Guidance, 2010 Quadrennial Defense Review, and secretary-level planning guidance. Prior to joining OSD, Scharre served as a special operations reconnaissance team leader in the Army’s 3rd Ranger Battalion and completed multiple tours to Iraq and Afghanistan. He is a graduate of the Army’s Airborne, Ranger, and Sniper Schools and Honor Graduate of the 75th Ranger Regiment’s Ranger Indoctrination Program. Scharre has published articles in The New York Times, The Wall Street Journal, CNN, TIME, Foreign Policy, Foreign Affairs, Politico, and USA Today, and has appeared on CNN, MSNBC, Fox News, NPR, and the BBC. He has testified before the House and Senate Armed Services Committees and has presented at the United Nations, NATO, the Pentagon, the CIA, and other national security venues. He holds a PhD in war studies from King’s College London and an MA in political economy and public policy and a BS in physics from Washington University in St. Louis. Mr. Scharre has not previously testified before the Commission."
https://www.uscc.gov/hearings/rule-law-chinas-increasingly-global-legal-reach,Yu-Jie Chen,https://www.uscc.gov/sites/default/files/2023-05/Yu-Jie_Chen_Bio.pdf,"Assistant Research Fellow, Institutum Iurisprudentiae, Academia Sinica Dr","Assistant Research Fellow, Institutum Iurisprudentiae, Academia Sinica Dr. Yu-Jie Chen is an Assistant Research Fellow (equivalent to Assistant Professor) at Institutum Iurisprudentiae of Academia Sinica and an Affiliated Scholar at the U.S.-Asia Law Institute of NYU School of Law. Her research focuses on human rights and international law and relations, particularly in the context of China, Taiwan, and China-Taiwan relations. Her scholarship has developed along the following interrelated lines: legal and political controversies in China-Taiwan relations; Taiwan's interaction with the international legal system; China's authoritarian political and legal system; China's influence on the international human rights regime; and Hong Kong’s changing rule of law. Her academic articles and public-facing essays have appeared in the United States, Europe, Australia, Hong Kong, and Taiwan, including, recently, the China Quarterly, New York Times, and Australian Foreign Affairs, among others. Chen received her J.S.D. and LL.M. degrees from NYU School of Law. She also holds an LL.M. and LL.B. from National Chengchi University in Taiwan. She was an inaugural Global Academic Fellow at the University of Hong Kong Faculty of Law (2019-2020). She has had extensive experience as a research scholar at the U.S.-Asia Law Institute, NYU School of Law. Before that, she served as a researcher and advocate for the non-governmental organization Human Rights in China. She earlier practiced in the Taipei-based international law firm Lee and Li. She was born and raised in Taiwan. Dr. Chen has not previously testified before the Commission."
https://www.uscc.gov/hearings/rule-law-chinas-increasingly-global-legal-reach,Donald Clarke,https://www.uscc.gov/sites/default/files/2023-05/Donald_Clarke_Bio.pdf,Professor of Law and David A,"Professor of Law and David A. Weaver Research Professor at George Washington University Law School Donald Clarke is Professor of Law and David A. Weaver Research Professor at George Washington University Law School in Washington, D.C., where he specializes in modern Chinese law. In addition to his academic work, he founded and maintains Chinalaw, the leading internet listserv on Chinese law, and writes The China Collection blog. He has also served as an expert witness on Chinese law matters in a number of legal cases, and has advised organizations such as the Asian Development Bank, the U.S. Securities and Exchange Commission, and the U.S. Department of Justice. He is a member of the Council on Foreign Relations. Professor Clarke holds an A.B. degree from Princeton University, an M.Sc. degree from the School of Oriental & African Studies of the University of London (SOAS), and a J.D. degree from Harvard Law School, where he was an editor of the Harvard Law Review. Mr. Clarke has testified before the Commission most recently at the 2015 hearing titled “WTO Compliance and Sectoral Issues.”"
https://www.uscc.gov/hearings/rule-law-chinas-increasingly-global-legal-reach,Diego Zambrano,https://www.uscc.gov/sites/default/files/2023-05/Diego_Zambrano_Bio.pdf,"Associate Professor of Law, Stanford University Diego A","Associate Professor of Law, Stanford University Diego A. Zambrano’s primary research and teaching interests lie in the areas of civil procedure, transnational litigation, judicial federalism, and comparative constitutional law. Mr. Zambrano serves as the current chair of the Section on Federal Courts for the Association of American Law Schools. Professor Zambrano is an award-winning teacher and researcher and his scholarship has appeared in top law reviews and journals. Among other things, he has written about the regulatory role of litigation, foreign dictators in U.S. court, the centrality of discovery in the civil litigation process, private enforcement schemes in state law, and the relationship between state and federal courts. He currently leads an innovative Stanford Policy Lab tracking “Global Trends in Judicial Reforms."" After graduating with honors from Harvard Law School in 2013, Professor Zambrano spent three years as an associate at Cleary Gottlieb in New York, focusing on transnational litigation and arbitration. Mr. Zambrano has not previously testified before the Commission."
https://www.uscc.gov/hearings/rule-law-chinas-increasingly-global-legal-reach,Mark Cohen,https://www.uscc.gov/sites/default/files/2023-05/Mark_Cohen_Bio.pdf,"Director and Senior Fellow, Berkeley Center for Law and Technology, University of California at Berkeley Mark Cohen heads the Asia IP Project at the Berkeley Center for Law and Technology at Berkeley Law School","Director and Senior Fellow, Berkeley Center for Law and Technology, University of California at Berkeley Mark Cohen heads the Asia IP Project at the Berkeley Center for Law and Technology at Berkeley Law School. He is also responsible for teaching international trade law and research and writing on IP issues. Previously, Cohen was Senior Counsel, China in the Office of Policy and International Affairs at the U.S. Patent and Trademark Office, after serving as a visiting professor at Fordham Law School (2011-2012). Prior to that time, he served in such functions as: Director, International Intellectual Property at Microsoft Corporation; Of Counsel to Jones Day’s Beijing office; and Senior Intellectual Property Attaché at the U.S. Embassy in Beijing (2004- 2008). In total, he has over 30 years private, public sector, in-house and academic experience in China and transition economies, with a focus on technology trade and intellectual property. Cohen was the first IPR Attaché posted by USPTO to handle IPR issues in a foreign country. In addition, he launched the annual “Ambassador’s IPR Roundtable” which he co-chaired for five years, devised IPR “toolkits”, “road shows”, pro-bono programs, internal training programs for the US government and external training programs, and worked with USPTO and other US agencies to engage China and Chinese IP agencies. Cohen led a China team at USPTO consisting of 21 individuals in DC, Beijing, Shanghai and Guangzhou, China on all aspects of USPTO’s activities in China. Among his book- length publications are Antimonopoly Law and Practice in China (Oxford University Press 2011, with Steve Harris et al.). He was also the editor of Chinese Intellectual Property Law and Practice (Kluwer Law International 1999) and has edited or published a number of on-line publications, including the blog www.chinaipr.com.   Mr. Cohen has taught and lectured at numerous universities in the United States, Asia and Europe. Amongst other honors, he was the recipient of the US Chamber of Commerce’s “IP Champion” award in 2014.   Mr. Cohen holds a J.D. degree from Columbia University (1984), an M.A. from the University of Wisconsin in Chinese Language and Literature (1979) and a B.A. from the State University of New York at Albany in Chinese Studies (1977).   Mr. Cohen testified before the Commission last on January 28, 2015. Mr. Cohen previously testified before the Commission in April 2022, at the hearing titled “Challenging China’s Trade Practices: Promoting Interests of U.S. Workers, Farmers, Producers, and Innovators.”"
https://www.uscc.gov/hearings/us-china-competition-global-supply-chains,David Bulman,https://www.uscc.gov/sites/default/files/2022-06/David_Bulman_Bio.pdf,"Jill McGovern and Steven Muller Assistant Professor of China Studies and International Affairs, Johns Hopkins University School of Advanced International Studies David J","Jill McGovern and Steven Muller Assistant Professor of China Studies and International Affairs, Johns Hopkins University School of Advanced International Studies David J. Bulman is the Jill McGovern and Steven Muller Assistant Professor of China Studies and International Affairs at the Johns Hopkins School of Advanced International Studies (SAIS), where he is also U.S. Director of the Pacific Community Initiative.  His research looks at economic and political development in China and the implications for US-China relations. His first book, Incentivized Development in China: Leaders, Governance, and Growth in China’s Counties, published by Cambridge University Press in 2016, examined the political foundations of local economic growth in China, focusing on the institutional and economic roles of county-level leaders and the career incentives that shape their behavior.  Current research projects further analyze central-local relations and local economic policy implementation in the Xi Jinping era and the global implications of China’s efforts to create a state capitalist welfare state. Previously, Bulman was an Economist at the World Bank and a China Public Policy Postdoctoral Fellow at Harvard Kennedy School’s Ash Center for Democratic Governance and Innovation.  He is a 2021-2022 Woodrow Wilson Center China Fellow and was previously a visiting scholar at the Hopkins-Nanjing Center and a University of Chicago and Ford Foundation New Generation China Scholar. Bulman received his MA and PhD in China Studies from Johns Hopkins SAIS and his BA in Economics from Columbia University. Dr. Bulman has not previously testified before the Commission."
https://www.uscc.gov/hearings/us-china-competition-global-supply-chains,Willy Shih,https://www.uscc.gov/sites/default/files/2022-06/Willy_Shih_Bio.pdf,Willy C,"Robert and Jane Cizik Professor of Management Practice in Business Administration, Harvard Business School Willy Shih is the Robert and Jane Cizik Professor of Management Practice in Business Administration at the Harvard Business School in Boston, Massachusetts.  He is part of the Technology and Operations Management Unit, and he teaches in the MBA and Executive Education Programs. Willy’s expertise is in manufacturing, supply chains, and product development. He has written or co- authored numerous cases and teaching materials in a wide range of industries.  His book, “Producing Prosperity – Why America Needs a Manufacturing Renaissance,” co-authored with Gary Pisano, has called attention to the link between manufacturing and innovation.  His paper on the challenges of reshoring was featured in the Fall 2014 issue of the Sloan Management Review, and his Summer 2020 paper, “Is it time to Rethink Global Supply Chains” was the most popular article of the year. Prior to coming to HBS in 2007, Willy spent 28 years in industry. Reporting to him have been manufacturing and distribution operations around the world, as well as global sales and marketing operations. Dr. Shih previously testified before the Commission in June 2018."
https://www.uscc.gov/hearings/us-china-competition-global-supply-chains,Mark Dallas,https://www.uscc.gov/sites/default/files/2022-06/Mark_Dallas_Bio.pdf,"International Affairs Fellow for Tenured International Relations Scholars, Council on Foreign Relations Mark Dallas is an Associate Professor of Political Science and Asian Studies at Union College in New York, and Director of Asian Studies","International Affairs Fellow for Tenured International Relations Scholars, Council on Foreign Relations Mark Dallas is an Associate Professor of Political Science and Asian Studies at Union College in New York, and Director of Asian Studies.  He currently is Council on Foreign Affairs, International Affairs Fellow for Tenured International Relations Scholars (IAF-TIRS).  His research is interdisciplinary, and focuses on global value chains, emerging technologies, China, industrial and technology policy, and their economic and security implications.  To study these topics, his research uses a variety of large-scale databases, like high-frequency shipment trade data, firm-level and investment data, and detailed product and sub-system datasets.  For more information on his current and past research, please see his website: http://muse.union.edu/dallasm/ Previously, he received full-year fellowships from Harvard’s Fairbank Center for Chinese Studies, a Fulbright Fellowship, Harvard-Yenching Institute, National Security Education Program, Chiang Ching- Kuo Foundation, among others.  As a post-doc or visiting professor, he has conducted year-long research projects at Harvard University, Peking University, George Washington University School of Business, and he was the Hallsworth Visiting Professor at the Global Development Institute at the University of Manchester in England.  He received his Ph.D. in political science from the University of California, Berkeley, and his BA in philosophy from Princeton University, summa cum laude. Dr. Dallas has not previously testified before the Commission."
https://www.uscc.gov/hearings/us-china-competition-global-supply-chains,John VerWey,https://www.uscc.gov/sites/default/files/2022-06/John_VerWey_Bio.pdf,"East Asia National Security Advisor, Pacific Northwest National Laboratory John VerWey is an East Asia National Security Advisor at Pacific Northwest National Laboratory (PNNL), one of the Department of Energy Office of Science Laboratories","East Asia National Security Advisor, Pacific Northwest National Laboratory John VerWey is an East Asia National Security Advisor at Pacific Northwest National Laboratory (PNNL), one of the Department of Energy Office of Science Laboratories. In this role, he uses his background in strategic trade controls and U.S.-China technology competition to support U.S. government export control, supply chain security, and nonproliferation missions. He also serves as a consultant to Georgetown University’s Center for Security and Emerging Technology (CSET). Before joining PNNL he worked for the U.S. Trade Representative, where he was a staff-liaison to the Committee on Foreign Investment in the United States (CFIUS), the U.S. International Trade Commission, and the Bureau of Industry and Security at the U.S. Department of Commerce. In those positions he analyzed the effects of international trade, supply chains, Chinese industrial policies, export controls, and foreign direct investment on advanced technology industries, with a focus on microelectronics. Prior to government service, he consulted for The European Parliament’s Internal Market and Consumer Protection Committee and worked as a program manager at the American Enterprise Institute. He holds a graduate degree in international political economy from the London School of Economics and undergraduate degrees in Asian studies and history from Gonzaga University. Mr. VerWey has not previously testified before the Commission."
https://www.uscc.gov/hearings/us-china-competition-global-supply-chains,Jan-Peter Kleinhans,https://www.uscc.gov/sites/default/files/2022-06/Jan-Peter_Kleinhans_Bio.pdf,"Project Director, “Technology and Geopolitics,” Stiftung Neuu Verantwortung Jan-Peter Kleinhans is head of Technology and Geopolitics at Stiftung Neue Verantwortung (SNV) – an independent, non-party, non-profit, tech-policy think tank in Berlin, Germany","Project Director, “Technology and Geopolitics,” Stiftung Neuu Verantwortung Jan-Peter Kleinhans is head of Technology and Geopolitics at Stiftung Neue Verantwortung (SNV) – an independent, non-party, non-profit, tech-policy think tank in Berlin, Germany. His focus is on the analysis of semiconductors as a strategic asset, how resilient the global semiconductor value chain is to external shocks and how geopolitics effect this value chain. Jan-Peter has identified the strategic relevance of semiconductors through his work on mobile network security (2018-2020), in particular 5G security and the issue of the trustworthiness of network equipment vendors. He presented his work on 5G security to the Foreign Affairs Committee of the German Bundestag, the NATO Parliamentary Assembly and the United Nations Institute for Disarmament Research, among others. Jan-Peter has been working at SNV since 2014 and was responsible for the topic area of IT security in the Internet of Things. He studied communication sciences in Uppsala, Sweden and business informatics in Darmstadt, Germany. Jan-Peter is Fellow of the Transatlantic Digital Debates 2016. Mr. Kleinhans has not previously testified before the Commission."
https://www.uscc.gov/hearings/us-china-competition-global-supply-chains,Kristin Vekasi,https://www.uscc.gov/sites/default/files/2022-06/Kristin_Vekasi_Bio.pdf,"Associate Professor, Political Science and School of Policy and International Affairs, University of Maine Kristin Vekasi is an Associate Professor in the Department of Political Science and School of Policy and International Affairs at the University of Maine","Associate Professor, Political Science and School of Policy and International Affairs, University of Maine Kristin Vekasi is an Associate Professor in the Department of Political Science and School of Policy and International Affairs at the University of Maine. Her research focuses on trade and investment strategies in changing geopolitical environments, and the political risk management of supply chains. She specializes in Northeast Asia, and has spent years conducting research in China, Japan, and South Korea. Her book Risk Management Strategies of Japanese Companies in China (Routledge 2019) explores how Japanese multinational corporations mitigate political risk in China. Her current research examines how Japan, China, and the United States cooperate and compete to manage complex supply chains in Southeast Asia, focusing on industries essential for the transition to green energy. Vekasi received her PhD in political science from the University of Wisconsin, Madison. Prior to joining the faculty at University of Maine, she taught at New College of Florida, was a visiting Research Fellow at the University of Tokyo and a Fulbright Fellow at Tohoku University. She is a member of the Mansfield Foundation’s US-Japan Network for the Future, and a 2019 National Asia Research Program Fellow with the National Bureau of Asian Research where she is also a nonresident fellow. In 2021-2022, she was an academic associate at the Harvard University US-Japan Program. Dr. Vekasi has not previously testified before the Commission."
https://www.uscc.gov/hearings/us-china-competition-global-supply-chains,Harry Moser,https://www.uscc.gov/sites/default/files/2022-06/Harry_Moser_Bio.pdf,"President, Reshoring Initiative Harry founded the Reshoring Initiative to bring five million manufacturing jobs back to the U","President, Reshoring Initiative Harry founded the Reshoring Initiative to bring five million manufacturing jobs back to the U.S. after working for high end machine tool supplier GF AgieCharmilles, starting as President in 1985 and retiring 12/31/10 as Chairman Emeritus. Largely due to the success of the Reshoring Initiative, Harry was inducted into the Industry Week Manufacturing Hall of Fame 2010 and was named Quality Magazine’s 2012 Quality Professional of the year, FAB Shop Magazine’s Manufacturing Person of the year and to the Association for Manufacturing Excellence’s (AME) Hall of Fame 2021. Harry participated actively in President Obama’s 1/11/12 Insourcing Forum at the White House, won The Economist debate on outsourcing and offshoring, received the Manufacturing Leadership Council’s Industry Advocacy Award in 2014 and the Made in America 2019 Reshoring Award. He was recognized by Sue Helper, then Commerce Department Chief Economist, as the driving force in founding the reshoring trend and named to the Commerce Department Investment Advisory Council in August 2019. Harry is regularly quoted in the Wall Street Journal, NYT, Forbes, Financial Times, New Yorker, Washington Post and USA Today and seen on Fox Business, MarketWatch, PRI, NPR, Manufacturing Talk Radio and other national TV and radio programs.  He received a BS in Mechanical Engineering and an MS in Engineering at MIT in 1967 and an MBA from U. of Chicago in 1981. Mr. Moser has not previously testified before the Commission."
https://www.uscc.gov/hearings/us-china-competition-global-supply-chains,Deborah Rosenblum,https://www.uscc.gov/sites/default/files/2022-06/Deborah_Rosenblum_Bio.pdf,Deborah G,"Performing the Duties of Assistant Secretary of Defense for Industrial Base Policy Ms. Deborah G. Rosenblum is currently performing the duties of the Assistant Secretary of Defense for Industrial Base Policy, serving as the principal advisor to the Secretary, Deputy Secretary, and Under Secretary of Defense for Acquisition and Sustainment (A&S) on industrial base policies. Her principal duty is the overall supervision of the Department of Defense’s efforts to develop and maintain the defense industrial base of the United States to ensure a secure supply of materials critical to national security. Prior to her position as Assistant Secretary of Defense, she was the Executive Vice President at the Nuclear Threat Initiative (NTI). As part of NTI’s executive leadership team, she helped to oversee the organization’s operations, development, and programs, managing an annual operating budget of $15-20 million. At NTI, Rosenblum led the successful development of Connecting Organizations for Regional Disease Surveillance (CORDS) as an independent, self-sustaining global network of regional disease surveillance groups. She served on the board of CORDS, where she promoted good governance in her role as finance chair. Rosenblum also helped manage NTI’s work on security issues related to China and regularly travelled there to meet with government officials and non-governmental organizations. Rosenblum spent seven years as vice president of The Cohen Group, an international consulting firm. She served in senior positions with the U.S. Department of Defense, in the areas of homeland defense, peacekeeping operations and support, nuclear forces, and counter-proliferation policy. Rosenblum represented the United States as a negotiator with the Democratic People's Republic of Korea on multi-year bilateral negotiations around its nuclear program. Rosenblum holds a master's degree from Columbia University’s School of International and Public Affairs, and is a Phi Beta Kappa graduate with a bachelor's degree from Middlebury College. She is fluent in French. ASD Rosenblum has not previously testified before the Commission."
https://www.uscc.gov/hearings/us-china-competition-global-supply-chains,James Brown,https://www.uscc.gov/sites/default/files/2022-06/James_Brown_Bio.pdf,James L,"CEO, BCI Solutions James L. (JB) Brown is the 4th generation in the family-owned company established by his great- grandfather in 1939. He began his career early at BCI working in all departments of the foundry during his high school summers, ICE programs and while attending Purdue and Indiana University.  JB received an Executive Management Certificate from the University of Notre Dame and a General Management Certificate from the University of Texas/Austin, JB started his full-time career in 1993, becoming company president in 2005 and CEO in 2020.  He became Chairman of the Board of BCI in 2021. JB is very active, serving on several industry boards including the Michiana AFS, Purdue University Metalcasting Advisory Board, Ductile Iron Society, Indiana Cast Metals Association, Iron Casting Research Institute; as well as the Indiana Manufacturer’s Association. He also serves on the Marshall County Community Corrections Board of Directors. JB was a long-time member of YPO and recently graduated to YPO Gold. JB and his wife, Lisa, have 2 grown children who have also followed in his footsteps. His daughter Jordan has worked at BCI for over 8 years and son, Ryan, who recently graduated from college, has started in BCI Sales. Mr. Brown has not previously testified before the Commission."
https://www.uscc.gov/hearings/us-china-competition-global-supply-chains,Jeff Stoff,https://www.uscc.gov/sites/default/files/2022-06/Jeff_Stoff_Bio.pdf,"Founder, Redcliff Enterprises Jeff Stoff is the founder of Redcliff Enterprises, a startup that seeks to build public-private partnerships dedicated to the protection of research and intellectual capital","Founder, Redcliff Enterprises Jeff Stoff is the founder of Redcliff Enterprises, a startup that seeks to build public-private partnerships dedicated to the protection of research and intellectual capital. Mr. Stoff spent 18 years in the US government as an analyst and linguist and is a recognized expert in technology protection issues. He has advised the National Security Council; Office of Director of National Intelligence (ODNI); DoD policy and intelligence leaders; the FBI; the departments of State, Commerce, and Energy; the National Science Foundation; and the National Institutes of Health. Stoff received two ODNI awards, including the National Counterintelligence and Security Center Director’s Award for Excellence, as well as the 2020 FBI Director's Award for Excellence in Counterintelligence. Stoff earned a master’s degree in international affairs at the University of California San Diego and is a contributing author of China's Quest for Foreign Technology: Beyond Espionage (Routledge, 2020) and a coauthor of Global Engagement: Rethinking Risk in the Research Enterprise (Hoover Institution, 2020) and Eyes Wide Open: Ethical Risks in Research Collaboration with China (Hoover Institution, 2021). Mr. Stoff not previously testified before the Commission."
https://www.uscc.gov/hearings/us-china-competition-global-supply-chains,Jennifer Bisceglie,https://www.uscc.gov/sites/default/files/2022-06/Jennifer_Bisceglie_Bio.pdf,"Founder & CEO, Interos Inc","Founder & CEO, Interos Inc. Jennifer Bisceglie is the founder and CEO of Interos, the fast-growing global supply chain risk management and operational resilience company. Under Jennifer’s leadership, Interos, a ‘unicorn’ startup with a $1B+ valuation, has emerged as a major player in the emerging operational resilience space, empowering clients such as the U.S. Department of Defense, NASA, and a host of Fortune 500 companies with the tools and counsel needed to detect and respond to crises before they happen. Jennifer and Interos have disrupted the traditional supply chain risk management discipline, bringing 24x7 real-time visibility into every supplier at every tier and at every location around the world. A highly sought-after global supply chain architect and strategist with over 25 years of industry experience, Jennifer regularly appears in Bloomberg, the Wall Street Journal, Financial Times, Washington Post, CNBC, BBC, and other top-tier media outlets. Jennifer has also been called on to share her expertise with numerous congressional committees and conferences, including the Congressional Cybersecurity Caucus, the Homeland Security Governmental Affairs Committee, and the U.S.– China Economic Security Review Commission. As a woman business owner, Jennifer is also a long-time advocate for empowering other female entrepreneurs, working on behalf of organizations including Women Impacting Public Policy (WIPP), where she served as a chairperson from 2010 through 2016. Jennifer was also previously selected as the U.S. delegate to the Women’s 20, an engagement group to the G20 focused on addressing gender inequality. Ms. Bisceglie previously testified before the Commission in 2018."
https://www.uscc.gov/hearings/us-china-relations-2020-enduring-problems-and-emerging-challenges,Kerry Brown,https://www.uscc.gov/sites/default/files/2020-09/Kerry_Brown_Bio.pdf,Professor of Chinese Studies and Director of the Lau China Institute at King’s College London Kerry Brown is a Professor of Chinese Studies and Director of the Lau China Institute,"Professor of Chinese Studies and Director of the Lau China Institute at King’s College London Kerry Brown is a Professor of Chinese Studies and Director of the Lau China Institute. He is currently working on a study of the Communist Party of China as a cultural movement. From 2012 to 2015, he was Professor of Chinese Politics and Director of the China Studies Centre at the University of Sydney, Australia. Prior to this, he worked at Chatham House (2006 to 2012) as Senior Fellow and then Head of the Asia Programme. Meanwhile, from 2011 to 2014, he directed the Europe China Research and Advice Network (ECRAN), giving policy advice to the European External Action Service. From 1998 to 2005, he worked at the British Foreign and Commonwealth Office, as First Secretary at the British Embassy in Beijing, and then as Head of the Indonesia, Philippine and East Timor Section. From 1994 to 1996, he lived in the Inner Mongolia region of China. He has a MA from Cambridge University, a Postgraduate Diploma in Mandarin Chinese (Distinction) from Thames Valley University, London, and a PhD in Chinese politics and language from Leeds University. He is the author of over ten books on modern Chinese politics, history and language, including: The New Emperors: Power and the Princelings in China (2014); What's Wrong with Diplomacy: The Case of the UK and China (2015); Berkshire Dictionary of Chinese Biography (in Four Volumes, 2014- 2015); China's CEO: Xi Jinping (2016); China's World: What Does China Want (2017). Dr. Brown has not previously testified before the Commission."
https://www.uscc.gov/hearings/us-china-relations-2020-enduring-problems-and-emerging-challenges,Andrew Small,https://www.uscc.gov/sites/default/files/2020-09/Andrew_Small_Bio.pdf,Senior Transatlantic Fellow with the Asia program at the German Marshall Fund of the United States Andrew Small is a senior transatlantic fellow with the Asia program at the German Marshall Fund of the United States and a non-resident senior policy fellow at the European Council on Foreign Relations,"Senior Transatlantic Fellow with the Asia program at the German Marshall Fund of the United States Andrew Small is a senior transatlantic fellow with the Asia program at the German Marshall Fund of the United States and a non-resident senior policy fellow at the European Council on Foreign Relations. He also holds a visiting fellowship at the Australian National University’s National Security College. His research focuses on U.S.-China relations, EU-China relations, and broader developments in Chinese foreign and economic policy. He was based in GMF’s Brussels office for five years, where he established the Asia program and the Stockholm China Forum, GMF's biannual China policy conference. He previously worked as the director of the Foreign Policy Centre's Beijing office; as a visiting fellow at the Chinese Academy of Social Sciences, and was an ESU scholar in the office of Senator Edward M. Kennedy. He has testified before the U.S.-China Economic and Security Review Commission and both the Foreign Affairs Committee and the Development Committee of the European Parliament, and his articles and papers have been published in Foreign Affairs, the New York Times, Foreign Policy, and the Washington Quarterly, as well as many other journals, magazines and newspapers. He is the author of The China-Pakistan Axis: Asia's New Geopolitics, published by Hurst / Oxford University Press / Random House. Small was educated at Balliol College, University of Oxford. Mr. Small most recently testified in the Commission’s 2018 Hearing “China's Belt and Road Initiative: Five Years Later.” He has previously testified at the Commission’s 2016 Hearing on “China – South Asia Relations,” 2015 Hearing on “Looking West: China and Central Asia,” 2012 Hearing on “China-Europe Relationship and Transatlantic Implications,” 2011 Hearing on “China’s Foreign Policy: Challenges and Players,” and 2008 Hearing on “China’s Expanding Global Influence – Foreign Policy Goals, Practices, and Tools.”"
https://www.uscc.gov/hearings/us-china-relations-2020-enduring-problems-and-emerging-challenges,Joel Wuthnow,https://www.uscc.gov/sites/default/files/2020-09/Joel_Wuthnow_Bio.pdf,"Senior Research Fellow in the Center for the Study of Chinese Military Affairs, National Defense University Dr","Senior Research Fellow in the Center for the Study of Chinese Military Affairs, National Defense University Dr. Joel Wuthnow is a senior research fellow in the Center for the Study of Chinese Military Affairs within the Institute for National for Strategic Studies at NDU. His research areas include Chinese foreign and security policy, Chinese military affairs, U.S.-China relations, and strategic developments in East Asia. In addition to his duties in INSS, he also serves as an adjunct professor in the Edmund A. Walsh School of Foreign Service at Georgetown University. Prior to joining NDU, Dr. Wuthnow was a China analyst at CNA, a postdoctoral fellow in the China and the World Program at Princeton University, and a pre-doctoral fellow at The Brookings Institution. His research has appeared in journals such as The China Quarterly, Journal of Contemporary China, Asian Security, Asia Policy, Journal of Strategic Studies, Chinese Journal of International Politics, and Joint Force Quarterly, as well as in NDU’s China Strategic Perspectives monograph series. He is also the author of a book, Chinese Diplomacy and the UN Security Council (Routledge). Dr. Wuthnow holds degrees from Princeton University (A.B., summa cum laude, in Public and International Affairs), Oxford University (M.Phil. in Modern Chinese Studies), and Columbia University (Ph.D. in Political Science). He is proficient in Mandarin. Dr. Wuthnow previously testified at the Commission’s 2018 Hearing on “China's Belt and Road Initiative: Five Years Later” and the Commission’s 2013 Hearing on “China and the Middle East.”"
https://www.uscc.gov/hearings/us-china-relations-2020-enduring-problems-and-emerging-challenges,Dexter Roberts,https://www.uscc.gov/sites/default/files/2020-09/Dexter_Roberts_Bio.pdf,"Author, Nonresident Senior Fellow at the Atlantic Council Asia Security Initiative and Fellow at the University of Montana’s Maureen and Mike Mansfield Center Dexter Roberts is an award-winning writer, speaker and analyst on China now serving as a Nonresident Senior Fellow at the Atlantic Council Asia Security Initiative, a Fellow at the Maureen and Mike Mansfield Center, and an adjunct instructor in political science at the University of Montana","Author, Nonresident Senior Fellow at the Atlantic Council Asia Security Initiative and Fellow at the University of Montana’s Maureen and Mike Mansfield Center Dexter Roberts is an award-winning writer, speaker and analyst on China now serving as a Nonresident Senior Fellow at the Atlantic Council Asia Security Initiative, a Fellow at the Maureen and Mike Mansfield Center, and an adjunct instructor in political science at the University of Montana. Previously he was China bureau chief and Asia News Editor at Bloomberg Businessweek, based in Beijing for more than two decades. He has reported from all of China's provinces and regions including Tibet and Xinjiang, covering the rise of companies and entrepreneurs, manufacturing and migrants, demography and civil society, and politics and security. He has also reported from North Korea, Mongolia and Cambodia, on China's growing economic and political influence. Roberts' first book, The Myth of Chinese Capitalism: The Worker, the Factory, and the Future of the World, was published by St. Martin's Press in March 2020 and he has also founded and publishes a weekly newsletter called Trade War. He has a BA in Political Science from Stanford University and Master of International Affairs from Columbia University and studied Mandarin Chinese at Taiwan Normal University. Mr. Roberts has not previously testified before the Commission."
